M_y,3323.44,3107.44,2894.83,3473.01,2765.21,2961.51,3366.72,2793.58,3120.94,2707.26,3723.05,3619.9,2980.77,3457.62,3606.33,4009.35,3725.65,2794.41,2918.6,3945.64,3084.33,3000.18,3706.2,3656.2,3210.22,3535.44,4201.12,2661.13,3431.64,3448.99,2408.61,3308.62,3421.57,3143.99,2792.8,3516.36,3285.34,3026.36,3855.66,3573.36,3539.04,4020.76,3075.14,4136.18,3099.31,3518.79,3519.31,3382.84,3304.92,3889.42,2744.84,2693.7,2872.64,2393.86,3229.98,2607.08,3059.63,4104.81,3218.2,3008.78,2898.52,3646.14,3552.79,3414.36,4298.1,3377.97,3495.75,3127.87,3725.71,2360.64,3395.26,2546.53,3607.87,2903.06,4326.9,2908.81,3013.67,3240.16,2517.32,3209.48,2935.51,3736.36,2771.59,3109.25,3428.58,3256.03,2880.49,3530.59,2401.61,2767.69,3023.7,3456.94,3145.34,3474.28,3385.99,3591.49,2520.58,3035.93,3062.27,2823.78
475,1897.16,1958.94,1552.86,1909.54,1605.84,1654.79,1935.67,1479.31,1708.94,1516.89,2172.28,2177.87,1681.74,2093.43,2032.05,2337.88,2154.63,1630.88,1760.84,2296.38,1761.33,1826.46,2185.4,2133.83,1767.29,2068.89,2449.17,1632.62,2060.35,2040.73,1434.78,1996.45,2017.09,1781.71,1684.87,1889.24,1931.42,1729.84,2375.44,2111.16,2116.64,2268.35,1701.91,2283.88,1790.43,1875.33,1945.37,1967.66,1861.05,2290.88,1719.29,1649.18,1591.1,1520.11,1817.01,1513.68,1618.58,2220.3,1757.66,1769.49,1602.78,2112.78,1955.06,1976.88,2520.88,1985.38,1999.5,1933.21,2034.96,1452.34,1730.65,1382.89,2035.57,1721.59,2544.49,1731.24,1877.82,1855.43,1498.63,1860.77,1676.27,2081.41,1723.7,1670.18,1991.25,1879.07,1680.14,1876.91,1361.14,1619.67,1710.15,2134.22,1930.75,1856.68,1812.58,2076.36,1311.51,1868.51,1854.43,1661.39
500,1980.31,2039.92,1623.22,1995.98,1675.19,1728.58,2021.73,1546.99,1786.08,1586.38,2267.65,2270.81,1756.05,2181.65,2124.85,2439.25,2246.22,1701.14,1834.9,2395.77,1841.56,1904.56,2277.89,2226.05,1847.24,2157.92,2556.25,1702.92,2147.05,2127.34,1497.06,2080.87,2101.18,1860.58,1755.82,1975.58,2016.65,1807.83,2478.5,2200.64,2209.69,2366.73,1777.98,2386.59,1870.88,1962.56,2034.72,2054.65,1943.72,2389.78,1790.03,1717.73,1664.74,1583.28,1896.38,1581.85,1693.64,2320.2,1836.47,1845.94,1674.47,2203.47,2044.68,2063.81,2629.42,2071.19,2088.9,2016.71,2129.76,1512.79,1812.98,1445.29,2128.22,1797.72,2654.55,1807.97,1957.54,1937.32,1564.58,1941.96,1750.84,2174.58,1793.98,1745.53,2079.17,1963.25,1753.23,1964.78,1422.36,1690.7,1787.23,2225.04,2009.47,1943.01,1894.64,2165.47,1372.32,1949.38,1934.52,1732.98
525,2063.46,2120.41,1692.66,2082.42,1743.14,1800.81,2104.67,1613.2,1862.56,1651.85,2361.38,2359.06,1829.69,2269.14,2210.65,2536.51,2337.26,1769.74,1906.16,2495.16,1915.56,1976.06,2369.96,2318.28,1925.24,2246.94,2655.81,1766.84,2233.74,2213.02,1555.93,2163.46,2185.18,1938.73,1826.48,2060.19,2095.66,1879.79,2571.81,2290.12,2296.37,2465.12,1854.04,2485.35,1945.6,2044.99,2118.72,2139.06,2025.96,2486.97,1858.17,1786.02,1734.44,1640.85,1975.61,1645.89,1765.44,2419.97,1915.29,1919.21,1744.43,2294.16,2130.87,2148.76,2734.83,2153.67,2174.47,2092.89,2219.26,1573.23,1893.18,1506.55,2214,1867.66,2760.24,1877.7,2030.66,2013.65,1625.2,2023.14,1823.01,2266.75,1862.45,1820.6,2164.14,2042.85,1826.31,2047.6,1481.44,1757.65,1861.25,2307.87,2088.19,2026.82,1976.22,2254.58,1432.42,2023.62,2009.49,1802.88
550,2141.1,2191.95,1759.34,2162.19,1808.73,1870.74,2183.16,1676.97,1935.54,1716.65,2447.94,2447.31,1898.04,2347.72,2296.27,2633.77,2425.41,1833.65,1976.61,2587.8,1989.56,2047.57,2458.97,2402.27,1998.8,2330.87,2755.37,1830.75,2312.53,2296.6,1612.69,2243.3,2266.18,2011.35,1893.19,2142.25,2173.01,1951.26,2663.21,2374.38,2380.68,2555.93,1924.99,2584.11,2019.24,2126.26,2201.43,2218.22,2103.93,2582.47,1925.61,1847.55,1804.14,1697.36,2050.27,1708.97,1835.86,2515.66,1989.45,1992,1810.67,2377.77,2216.45,2227.68,2840.09,2235.23,2256.2,2169.08,2307.67,1629.29,1971.39,1564.88,2299.78,1936.78,2865.92,1947.42,2103.78,2089.98,1685.59,2099.47,1893.89,2352.09,1929.24,1891.8,2244.08,2119.84,1893.47,2130.41,1538.54,1824.59,1932.68,2390.7,2160.25,2107.33,2053.84,2337.29,1489.89,2096.33,2084.46,1868
575,2217.41,2263.5,1823.63,2241.84,1870.26,1936.97,2261.66,1738.75,2006.36,1778.17,2534.49,2528.03,1966.39,2426.3,2377.89,2721.89,2506.85,1897.55,2040.11,2677.55,2059.84,2114.58,2541.22,2485.43,2072.36,2411.08,2849.31,1891.28,2389.78,2373.05,1668.33,2317.45,2340.85,2083.98,1956.94,2220.67,2248.97,2019.93,2754.61,2454.47,2464.21,2644.84,1995.34,2674.48,2090.72,2204.98,2281.68,2297.38,2179.68,2669.6,1985.85,1909.08,1868.88,1751.86,2122.84,1769.15,1903.67,2607.4,2062.49,2057.83,1876.91,2459.33,2295.85,2306.61,2934.09,2309.48,2337.94,2240.95,2393.07,1683.61,2047.81,1622.48,2380.89,2003.83,2961.5,2014.02,2172.04,2160.75,1742.34,2173.83,1959.71,2437.43,1989.79,1961.43,2324.02,2196.43,1960.28,2208.5,1593.79,1885.79,2002.65,2470.48,2229.48,2187.84,2129.56,2417.45,1546.76,2168,2153.14,1933.12
600,2291.19,2334.06,1887.33,2318.7,1931.78,2003.21,2333.71,1798.87,2075.96,1837.71,2616.41,2605.71,2030.23,2502.86,2455.45,2808.42,2588.3,1956.24,2103.6,2767.31,2126.8,2177.62,2623.48,2567.46,2140.8,2491.3,2937.12,1947.63,2467.04,2449.5,1719.19,2391.61,2415.51,2151.74,2020.68,2299.08,2317.77,2084.2,2836.04,2534.56,2539.08,2733.6,2062.58,2763.83,2156.86,2279.44,2356.89,2370.84,2254.01,2756.73,2046.1,1967.58,1933.47,1801.54,2194.06,1826.61,1968.82,2699.14,2132.86,2123.67,1937.42,2540.9,2375.24,2380.72,3028.09,2383.72,2412.14,2308.28,2474.16,1737.56,2121.22,1676.32,2458.61,2065.36,3055.47,2076.13,2236.39,2229.24,1796.73,2246.6,2025.54,2518.55,2050.35,2029.18,2397.82,2265.51,2023.99,2284.87,1646.38,1945.93,2067.83,2542.23,2298.72,2261.94,2203.46,2497.61,1600.46,2232.05,2219.95,1992.91
625,2360.1,2395.94,1945.95,2390.75,1988.35,2063.88,2403.93,1855.77,2140.54,1896.14,2693.42,2683.38,2092.09,2571.41,2533.01,2894.96,2666.11,2013.38,2164.76,2847.83,2193.75,2240.66,2702.08,2640.94,2207.24,2564.6,3024.92,2003.98,2535.11,2523.54,1770.06,2460.38,2487.07,2217.57,2077.68,2370.82,2386.57,2148.48,2915.08,2608.2,2613.95,2812.35,2126.64,2853.18,2223,2353.89,2432.1,2441.48,2322.68,2841.46,2104.79,2021.85,1994.46,1851.21,2259.46,1884.08,2033.35,2783.55,2199.53,2187.01,1997.67,2613.3,2450.45,2450.95,3121.92,2454.51,2485.44,2375.62,2555.24,1785.53,2194.12,1730.16,2536.32,2126.88,3149.44,2138.25,2300.75,2297.72,1851.11,2313.62,2087.22,2595.24,2108.2,2092.79,2469.09,2334.59,2084.06,2359.96,1698.39,2005.55,2133.02,2613.99,2361.61,2335.77,2272.69,2569.41,1654.15,2296.11,2286.77,2051.15
650,2429,2457.82,2004.56,2462.79,2043.11,2123.62,2474.14,1912.68,2205.11,1950.09,2770.42,2755.32,2153.77,2639.95,2604.11,2972.56,2737.47,2070.53,2220.34,2927.25,2254.89,2299.15,2774.03,2714.42,2273.67,2635.41,3109.28,2057.01,2602.52,2590.33,1818.05,2525.81,2552.05,2282.86,2134.2,2442.4,2453.55,2208.48,2994.11,2678.41,2687.84,2891.09,2190.69,2932.46,2285.65,2423.05,2502.5,2512.12,2391.34,2917.97,2157.1,2076.12,2053.52,1898.2,2324.86,1935.67,2092.8,2866.35,2266.2,2245.14,2055.64,2685.16,2522.43,2521.19,3204.02,2520.19,2558.74,2438.38,2630.19,1833.51,2262.21,1779.87,2606.73,2185.77,3233.6,2196.43,2360.29,2358.81,1899.37,2380.64,2146.26,2671.94,2160.81,2156.4,2540.37,2402.28,2144.14,2429.3,1746.22,2058.63,2193.56,2685.74,2421.22,2407.68,2341.92,2640.05,1703.91,2359.59,2345.95,2109.39
675,2493.22,2519.7,2060.57,2531.04,2097.87,2182.98,2537.27,1964.75,2266.16,2004.04,2843.02,2822.24,2208.94,2708.5,2673.17,3047.95,2808.83,2120.91,2275.93,3006.68,2314.43,2353.75,2845.98,2787.9,2333.7,2706.23,3185.09,2105.8,2669.92,2657.12,1862.95,2591.25,2617.03,2341.66,2190.71,2511.74,2513.67,2265.27,3069.46,2748.63,2753.14,2969.84,2249.1,3011.68,2344.02,2490.14,2569.73,2576.73,2456.41,2994.47,2209.41,2127.18,2111.92,1941.23,2387.15,1987.27,2152.26,2949.16,2327.47,2303.26,2109.64,2757.03,2594.41,2586.76,3286.13,2585.86,2623.44,2496.84,2703.35,1881.16,2330.29,1828.96,2675.94,2239.57,3315.42,2250.78,2415.94,2419.19,1947.63,2444.24,2205.3,2743.68,2213.42,2215.65,2605.22,2463.18,2199.41,2498.64,1794.06,2111.72,2252.2,2748.08,2480.83,2474.28,2406.62,2710.7,1753.52,2415.01,2404.45,2160.73
700,2554.54,2575.13,2113.24,2595.08,2147.4,2236.06,2598.97,2016.53,2324.19,2055,2910.33,2889.17,2264.1,2768.12,2742.23,3123.35,2880.12,2171.25,2330.82,3078.57,2373.97,2408.34,2917.94,2852.06,2392.66,2772.17,3260.9,2154.6,2731.5,2723.91,1907.84,2651.94,2682.01,2400.47,2240.35,2576.13,2573.78,2322.06,3136.34,2815.47,2818.44,3039.65,2306.58,3090.91,2402.38,2557.24,2636.97,2638.66,2517.74,3070.97,2261.73,2174.35,2165.23,1984.27,2445.21,2037.68,2208.79,3024.06,2387.45,2359.72,2163.64,2821.8,2660.37,2648.16,3368.24,2648.62,2688.02,2555.29,2776.52,1922.88,2394.7,1876.3,2745.15,2293.36,3397.23,2305.14,2471.58,2479.56,1995.49,2503.74,2259.36,2811.39,2265.75,2272.93,2667.65,2524.07,2252.62,2565.21,1838.96,2164.8,2310.84,2808.92,2539.25,2540.88,2469.01,2775.05,1800.62,2470.44,2462.95,2212.03
725,2615.85,2627.72,2165.9,2659.12,2195.4,2289.15,2660.67,2066.68,2382.21,2103.26,2977.64,2956.09,2319.02,2826.86,2805.42,3195.45,2941.55,2221.59,2378.76,3147.62,2428.31,2462.24,2980,2915.84,2451.63,2833.57,3336.7,2203.39,2789.28,2782.74,1950.35,2708.82,2738.74,2458.39,2289.71,2640.52,2633.9,2376.03,3203.23,2875.93,2883.75,3108.16,2364.05,3162.67,2458.97,2618.47,2699.72,2700.59,2579.08,3138.25,2307.51,2221.51,2218.54,2026.83,2503.27,2083.4,2262.37,3097.51,2447.43,2410.27,2214.7,2884,2724.66,2709.55,3443.49,2705.86,2752.61,2612.95,2842.7,1964.61,2457.11,1920.59,2807.48,2347.15,3475.49,2358.08,2526.53,2534.03,2037.77,2563.24,2311.52,2879.11,2310.79,2330.2,2730.07,2584.97,2305.84,2627.25,1881.99,2211.4,2363.52,2869.75,2589.7,2605.41,2531.4,2836.21,1845.95,2525.87,2516.14,2263.34
750,2672.98,2680.32,2215.73,2721.39,2243.4,2342.23,2718.37,2113.27,2436.4,2151.52,3044.95,3014.33,2367.58,2885.6,2866,3259.98,3002.97,2266.41,2426.7,3216.66,2480.47,2508.85,3041.83,2979.61,2505.88,2894.98,3405.69,2245.28,2847.06,2840.05,1989.48,2765.71,2794.29,2510.25,2339.06,2702.38,2687.05,2425.46,3270.12,2936.4,2942.74,3176.67,2415.46,3231.68,2509.7,2678.03,2758.92,2759.98,2637.06,3204.23,2352.27,2268.36,2270.09,2063.68,2559.11,2129.12,2315.94,3170.96,2501.31,2460.81,2262.48,2946.2,2788.95,2770.37,3513.97,2763.1,2811.29,2662.97,2907.75,2006.33,2519.52,1964.87,2868.21,2393.58,3545.47,2404.94,2573.97,2586.47,2080.06,2620.19,2363.68,2944.82,2355.84,2382.52,2789.73,2638.62,2355.12,2689.29,1925.03,2257.55,2415.59,2930.59,2640.14,2664.6,2588.55,2897.37,1891.29,2576.88,2566.59,2309.01
775,2726.85,2732.91,2262.45,2777.46,2288.83,2389.39,2771.78,2159.86,2487.87,2196.77,3103.01,3071,2416.14,2943.67,2926.57,3324.52,3064.4,2310.2,2474.64,3284.88,2532.63,2555.46,3103.66,3040.36,2557.43,2956.39,3470,2286.92,2904.83,2897.37,2028.6,2822.3,2849.84,2562.12,2384.62,2759.57,2738.81,2474.88,3335.13,2996.86,2998.86,3242.56,2466.37,3300.68,2560.44,2737.6,2818.12,2813.48,2691.14,3270.22,2397.04,2308.87,2317.68,2100.54,2609.99,2174.6,2366,3239.84,2554.59,2511.35,2310.25,3008.16,2848.14,2823.25,3584.45,2820.35,2867.35,2712.99,2972.79,2044.56,2576.22,2006.36,2928.94,2439.91,3615.46,2451.8,2621.4,2638.9,2122.34,2672.35,2412.81,3003.72,2400.88,2433.43,2843.61,2691.5,2401.66,2749.52,1964.19,2303.71,2467.67,2982.94,2690.59,2723.78,2644.06,2958.53,1932.34,2624.17,2617.05,2353.64
800,2780.71,2779.66,2309.16,2833.53,2330.38,2435.95,2825.19,2204.45,2539.33,2239.46,3160.98,3127.66,2464.69,2993.32,2985.55,3389.05,3124.74,2353.99,2519.9,3344.03,2583.43,2602.06,3165.04,3094.92,2608.97,3010.57,3534.32,2328.56,2956.13,2954.68,2067.72,2871.17,2905.39,2613.99,2427.2,2816.76,2790.56,2524.31,3390.83,3052.69,3054.99,3301.32,2517.28,3369.69,2611.18,2793.71,2876.54,2866.98,2745.21,3336.2,2441.8,2349.38,2365.28,2137.39,2660.88,2214.68,2413.74,3304.01,2607.87,2557.25,2356.79,3061.22,2904.83,2876.13,3654.93,2870.86,2923.4,2763.02,3033.18,2080.42,2632.8,2045.92,2986.87,2486.25,3685.44,2498.67,2668.83,2690.61,2160.55,2724.5,2458.3,3062.61,2444.66,2484.34,2897.48,2744.38,2448.2,2804.32,2002.53,2347.73,2514.94,3033.69,2741.04,2782.96,2699.56,3011.14,1973.37,2671.45,2667.51,2398.27
825,2833.94,2823.79,2355.07,2889.6,2371.93,2482.52,2878.61,2245.97,2589.16,2282.16,3218.96,3184.33,2509.22,3042.98,3038.02,3451.37,3176.88,2396.4,2560.79,3403.18,2628.56,2648.31,3217.43,3149.48,2660.52,3063.05,3598.64,2370.2,3004.97,3004.34,2102.03,2920.04,2953.59,2660.62,2469.78,2873.76,2842.31,2568.74,3446.53,3104.04,3111.11,3360.07,2564.31,3429.06,2658.07,2845.92,2928.01,2920.49,2799.08,3392.34,2479.87,2389.89,2411.94,2173.14,2711.76,2254.76,2461.48,3368.18,2656.91,2600.68,2398.6,3114.28,2961.52,2929.01,3718.82,2920.17,2979.46,2812.25,3090.27,2116.28,2689.12,2085.48,3039.5,2531.9,3753.16,2543.15,2716.1,2735.6,2197.22,2776.66,2503.8,3121.51,2482.81,2532.13,2951.36,2796.17,2494.53,2859.12,2040.87,2387.37,2560.7,3084.43,2783.5,2835.46,2751.7,3063.34,2013.85,2718.74,2711.39,2441.49
850,2880.78,2867.91,2396.06,2941.8,2413.49,2527.1,2927.25,2287.49,2634.32,2323.95,3276.93,3236.4,2551.51,3092.64,3090.5,3505.87,3229.02,2434.13,2601.68,3462.33,2673.7,2687.69,3269.82,3204.04,2705.37,3115.54,3660.4,2406.03,3053.82,3052.85,2135.79,2968.91,3000.44,2705.91,2512.36,2924,2887.03,2611.23,3502.23,3155.38,3161.2,3418.83,2608.92,3488.29,2701.65,2898.12,2979.48,2971,2846.26,3448.45,2517.77,2429.85,2454.03,2204.44,2757.52,2294.84,2507.22,3432.35,2703.74,2644.11,2440.42,3167.34,3017.15,2981.47,3778.52,2969.47,3028.35,2854.6,3147.37,2152.14,2739.93,2122.82,3092.14,2571.37,3812.22,2583.09,2756.12,2780.6,2233.89,2823.25,2549.29,3177.02,2520.97,2576.89,3002.16,2841.54,2534.82,2913.92,2076.09,2427.02,2606.45,3135.18,2825.65,2887.38,2800.54,3115.54,2050.67,2762.96,2754.41,2479.94
875,2927.63,2912.04,2437.05,2990.28,2452.06,2567.52,2972.95,2328.43,2679.48,2361.38,3326.52,3283.77,2593.81,3142.3,3142.97,3560.36,3281.16,2471.85,2642.57,3521.48,2718.83,2727.07,3322.21,3257.86,2749.88,3168.02,3714.27,2441.2,3102.67,3101.35,2169.55,3017.78,3047.29,2751.19,2551.08,2974.25,2931.09,2653.73,3557.93,3206.72,3208.9,3476.93,2653.52,3547.53,2745.23,2950.33,3030.95,3016.7,2893.44,3504.56,2555.66,2464.35,2496.12,2235.75,2801.66,2332.59,2549.36,3490.74,2750.57,2687.53,2482.23,3220.41,3066.61,3026.5,3838.21,3018.78,3076.43,2896.95,3204.46,2184.93,2790.74,2157.87,3144.78,2610.83,3871.28,2623.04,2796.15,2825.6,2270.56,2868.5,2590.38,3227.63,2559.12,2621.65,3048.13,2886.92,2575.11,2963.79,2109.99,2466.66,2651.12,3185.73,2867.81,2939.29,2849.39,3167.74,2087.49,2802.88,2797.44,2518.39
900,2974.47,2956.17,2478.04,3038.77,2487.69,2607.95,3018.65,2365.13,2724.64,2398.81,3375.9,3331.14,2636.11,3187.57,3194.2,3614.86,3333.31,2509.58,2683.21,3573.08,2763.06,2766.44,3374.6,3304.04,2794.38,3216.65,3768.14,2476.36,3150.39,3149.86,2203.31,3059.77,3094.13,2796.47,2587.49,3024.5,2975.14,2696.23,3611.61,3258.07,3256.6,3526.78,2698.13,3606.76,2788.81,2997.71,3081.5,3062.39,2940.63,3560.68,2593.56,2498.85,2538.21,2267.06,2845.81,2367.42,2591.5,3546.12,2797.4,2727.72,2521.38,3267.81,3116.07,3071.53,3897.91,3062.35,3124.51,2939.3,3255.1,2215.47,2841.55,2192.93,3194.77,2650.3,3930.35,2662.98,2836.18,2870.6,2302.73,2913.76,2629.66,3278.24,2597.27,2666.41,3094.1,2932.29,2615.39,3011.68,2143.88,2505.55,2690.98,3227.58,2909.96,2990.58,2898.24,3214.96,2124.31,2842.8,2840.46,2556.83
925,3020.61,2993.43,2517.19,3087.25,2523.32,2648.38,3064.35,2401.84,2767.02,2436.24,3425.28,3378.52,2674.07,3229.16,3239.23,3669.35,3380.96,2547.11,2717.81,3623.21,2801.75,2805.82,3423.52,3350.22,2838.89,3261.03,3822.01,2511.53,3191.29,3196.96,2233.07,3101.41,3140.44,2835.77,2623.9,3073.13,3019.19,2735.8,3657.49,3301.28,3304.3,3576.63,2737.81,3660.37,2830.83,3043,3125.82,3108.09,2987.14,3612.88,2629.14,2533.36,2577.08,2298.37,2889.96,2402.26,2633.64,3601.5,2838.41,2764.7,2557.67,3312.61,3165.53,3116.56,3957.61,3104.45,3172.58,2981.65,3304.71,2246.02,2888,2227.96,3239.97,2689.76,3989.41,2702.92,2876.2,2909.85,2334.3,2959.02,2668.94,3328.85,2631.56,2706.61,3140.07,2977.67,2655.68,3059.58,2177.04,2539.3,2730.84,3269.44,2952.12,3035.64,2942.02,3259.04,2157.33,2882.73,2880.43,2595.09
950,3061.04,3030.14,2552.85,3134.23,2558.96,2687.69,3109.34,2438.55,2806.31,2472.04,3474.67,3425.89,2710.62,3270.74,3284.26,3720.35,3424.78,2579.39,2752.41,3673.34,2840.44,2843.43,3467.47,3396.4,2878.98,3305.42,3875.88,2546.22,3232.19,3237.61,2261.99,3143.04,3179.59,2874.99,2660.3,3116.9,3061.1,2772.02,3703.37,3344.45,3351.63,3626.48,2776.56,3710.66,2867.94,3088.28,3170.13,3153.78,3027.98,3660.11,2660.99,2567.86,2614.03,2326.52,2929.94,2437.1,2672.19,3656.87,2879.23,2801.68,2593.97,3357.41,3214.24,3161.59,4008.4,3146.56,3217.22,3021.33,3354.31,2276.56,2933.27,2258.84,3285.18,2725.93,4044.95,2737.71,2914.8,2948.14,2365.87,2999.66,2708.23,3379.46,2663.64,2745.63,3186.05,3017.81,2690.69,3107.47,2206.83,2573.06,2770.7,3311.29,2987.19,3080.71,2984.64,3303.13,2190.14,2922.65,2916.82,2627.98
975,3101.47,3066.85,2588.51,3175.75,2594.59,2722.52,3148.11,2473.35,2845.6,2504.64,3521.97,3470.89,2747.17,3312.33,3329.29,3765.95,3468.61,2611.66,2787.01,3723.47,2879.13,2876.48,3511.43,3442.59,2917.05,3349.8,3929.22,2575.71,3273.1,3278.26,2290.92,3184.67,3218.73,2914.22,2696.54,3160.67,3098.31,2808.24,3749.25,3387.62,3391.86,3676.33,2815.32,3760.95,2905.06,3133.57,3214.45,3193.88,3068.82,3707.35,2692.84,2599.94,2650.97,2352.98,2967.95,2470.46,2709.12,3710.51,2920.04,2838.67,2630.26,3402.21,3257.05,3204.22,4058.5,3188.66,3258.1,3056.94,3403.92,2307.11,2978.53,2289.72,3330.38,2759.28,4094.34,2771.48,2948.36,2986.43,2397.44,3038.63,2745.39,3422.81,2695.72,2784.64,3226.48,3056.42,2725.31,3151.06,2236.61,2606.81,2810.08,3353.15,3022.13,3125.78,3027.26,3347.22,2222.95,2959.11,2953.22,2660.87
1000,3141.89,3103.56,2624.17,3217.28,2625.13,2757.35,3186.89,2505.61,2884.88,2537.24,3563.71,3510.17,2783.73,3353.91,3374.32,3811.54,3512.43,2643.94,2821.62,3773.61,2917.82,2909.52,3555.39,3488.14,2955.13,3394.19,3973.97,2605.2,3314,3318.92,2319.84,3225.26,3257.87,2953.44,2727.48,3204.45,3135.52,2844.45,3795.13,3430.79,3432.1,3725.09,2854.07,3811.24,2942.17,3176.63,3258.77,3232.6,3109.65,3754.58,2724.69,2629.17,2687.92,2379.45,3005.96,2500.56,2746.05,3757.87,2960.86,2875.65,2665.57,3447.01,3299.86,3242.27,4108.6,3230.35,3298.98,3092.54,3449.53,2333.61,3023.07,2320.6,3375.58,2792.63,4143.73,2805.26,2981.92,3024.72,2427.1,3077.61,2779.07,3465.92,2727.81,2823.66,3265.41,3095.02,2759.93,3192.59,2266.39,2640.56,2844.6,3395.01,3057.08,3170.84,3069.88,3391.31,2254.34,2992.59,2989.61,2693.77
1025,3182.32,3140.27,2659.83,3258.8,2655.49,2792.18,3225.67,2537.86,2923.5,2569.84,3605.46,3549.45,2818.93,3394.53,3416.18,3857.14,3556.26,2676.21,2856.22,3817.11,2954.11,2942.56,3599.34,3526.95,2993.2,3436.03,4018.71,2634.69,3354.91,3359.57,2348.4,3260.53,3297.01,2989.36,2758.42,3248.22,3172.73,2880.67,3841.01,3473.96,3472.33,3767.08,2890.16,3861.53,2979.28,3215.62,3299.75,3271.32,3150.49,3801.82,2756.53,2658.4,2722.06,2405.92,3043.98,2530.65,2782.98,3805.22,2997.6,2909.03,2696.89,3487.84,3342.67,3280.31,4158.7,3266.1,3339.87,3128.14,3492.3,2359.48,3063.13,2351.25,3416.01,2825.98,4193.13,2839.04,3015.47,3063,2454.14,3116.59,2812.75,3509.04,2759.89,2859.86,3304.33,3133.63,2794.55,3234.11,2295.52,2673.29,2879.11,3435.48,3092.02,3211.62,3109.15,3431.97,2283.41,3026.08,3026.01,2726.66
1050,3219.85,3174.44,2690.72,3300.33,2685.85,2827.01,3264.45,2570.11,2957.46,2602.44,3647.2,3588.73,2850.35,3429.16,3454.57,3902.73,3599.35,2707.8,2885.81,3859.3,2987.06,2975.6,3643.3,3565.77,3031.28,3473.31,4063.45,2664.18,3391.21,3400.22,2373.07,3295.8,3336.15,3023.16,2789.36,3286.57,3209.94,2914.26,3884.66,3512.63,3512.56,3809.07,2923.62,3907.83,3015.25,3254.61,3337.64,3310.04,3188.05,3848.71,2788.38,2687.63,2754.31,2432.38,3081.99,2560.75,2817.51,3852.58,3032.97,2940.35,2728.2,3525.41,3385.47,3318.35,4208.8,3301.85,3380.75,3163.74,3535.08,2385.35,3103.2,2378.33,3454.58,2859.32,4242.52,2872.82,3049.03,3096.12,2481.18,3155.46,2846.43,3552.15,2790.74,2893.65,3343.25,3172.23,2828.35,3275.64,2321.57,2701.86,2913.63,3469.79,3126.97,3250.44,3146.11,3468.96,2312.49,3059.56,3061,2758.87
1075,3254.56,3198.81,2721.56,3340.58,2716.2,2859.76,3303.22,2601.45,2991.43,2630.94,3688.94,3628.01,2881.77,3463.79,3492.96,3948.33,3635.96,2735.3,2914.95,3901.48,3020.02,3008.64,3680.75,3604.58,3065.33,3510.58,4108.19,2693.67,3425.26,3436.9,2397.74,3331.07,3372.93,3056.95,2820.3,3324.48,3247.15,2944.94,3918.58,3548.7,3552.79,3851.06,2957.09,3950.21,3046.67,3293.59,3375.53,3348.76,3223.19,3885.7,2812.72,2716.86,2786.57,2457.65,3114.84,2590.85,2849.7,3899.93,3068.33,2971.67,2759.52,3562.98,3425.54,3356.4,4255.87,3337.6,3419.83,3199.34,3577.85,2411.22,3143.26,2405.41,3493.15,2891.91,4291.91,2903.85,3082.58,3128.52,2508.22,3188.41,2880.11,3595.26,2817.61,2927.45,3382.17,3207.05,2857.95,3316.99,2347.63,2730.43,2948.15,3504.09,3161.91,3289.26,3183.06,3505.95,2341.56,3093.04,3091.47,2786.88
1100,3289.28,3223.18,2752.39,3375.92,2746.56,2889.61,3337.23,2629.66,3025.4,2659.19,3730.69,3667.29,2913.18,3498.41,3531.35,3989.09,3672.57,2762.79,2944.09,3943.66,3052.98,3038.43,3717.41,3643.4,3097.7,3547.86,4152.94,2720.87,3459.32,3470.77,2422.41,3366.35,3405.45,3090.75,2851.24,3362.38,3279.18,2975.63,3952.51,3584.77,3587.64,3893.05,2990.56,3992.6,3078.09,3332.58,3413.43,3384.46,3258.34,3922.68,2836.42,2746.05,2818.82,2479.97,3147.41,2616.83,2881.89,3947.07,3103.7,3002.98,2790.83,3600.55,3462.38,3394.44,4297.69,3373.35,3454.4,3224.54,3620.63,2437.09,3183.16,2432.48,3531.73,2919.95,4336.45,2932.28,3110.73,3160.92,2535.26,3221.36,2912.15,3633.36,2844.48,2961.24,3418.9,3239.71,2887.56,3352.79,2373.69,2759.01,2980.87,3538.39,3190.86,3328.08,3220.01,3542.94,2369.4,3126.53,3121.93,2814.9
